towed_date_	towed_from	towed_by	hour	Minutes	Time	towed_cars_year	towed_make	towed_model	towed_desc	towed_color	towed_misc	towed_agency	towed_reason__FIXED	towed_reason_code	day_of_week_when_towed	Month_when_towed	Year_when_towed
Friday, July 16, 2010	WALKHILL ST	PARKWAY	4	54:00:00	4:54:00	97	HOND	ACC	4	BLK BLK		J416	3	3	Friday	July	2010
Friday, July 16, 2010	WALKHILL ST	PARKWAY	4	36:00:00	4:36:00	97	MITS	MON	4	BLK BLK		J416	3	3	Friday	July	2010
Friday, July 23, 2010	22 LYFORD ST	PARKWAY	10	8:00:00	10:08:00	9	TOYT			RED		DPW	15	15----CANCEL----	Friday	July	2010
Friday, July 23, 2010	14 ASHTON ST	PARKWAY	10	6:00:00	10:06:00	99	OLDS			BRO		DPW	15	15-----CANCEL----	Friday	July	2010
Friday, July 23, 2010	207 CALLENDER ST	PARKWAY	10	4:00:00	10:04:00	98	DODG			WHI		DPW	15	15 ----CANCEL---	Friday	July	2010
Friday, July 23, 2010	8 LAURIAT ST	PARKWAY	9	9:00:00	9:09:00	92	PLYM			BLU		DPW	15	15----ATTACHED PLATE----	Friday	July	2010
Friday, July 23, 2010	16 DON ST	PARKWAY	9	12:00:00	9:12:00	93	NISS			GRN		DPW	15	15	Friday	July	2010
Friday, July 23, 2010	15 STRATTON STREET	PARKWAY	10	45:00:00	10:45:00	98	TOYO	CAM	4	BLK		DPW	15	CODE 15	Friday	July	2010
Friday, July 23, 2010	40 STRATTON STREET	PARKWAY	10	42:00:00	10:42:00	93	HOND	CIV	2	RED		DPW	15	CODE 15	Friday	July	2010
Friday, July 23, 2010	200 TALBOT AV	PARKWAY	10	34:00:00	10:34:00	90	HOND	CIV	4	WHT	474034772	PRIV	15	CODE 15	Friday	July	2010
Friday, July 23, 2010	148 TALBOT AV	PARKWAY	10	33:00:00	10:33:00	8	HOND	ACC	4	GRY	474034761	PRIV	15	CODE 15	Friday	July	2010
Friday, July 23, 2010	148 TALBOT AV	PARKWAY	10	32:00:00	10:32:00	1	FORD	EXP	2	RED	473941731	PRIV	15	CODE 15	Friday	July	2010
Friday, July 23, 2010	140 WESTVIEW WY	PARKWAY	10	10:00:00	10:10:00	0	FORD			GRY		DPW	15	15	Friday	July	2010
Friday, July 23, 2010	941 HYDE PARK AVENUE	PARKWAY	21	30:00:00	21:30:00	99	JEEP	GRA	4	RED RED	BOSTON POLICE	#L411	3	CODE 03	Friday	July	2010
Friday, July 23, 2010	1565 HYDE PARK AV	PARKWAY	1	34:00:00	1:34:00	3	ACUR	MDX	4	BLU BLU		POLICE	3	3	Friday	July	2010
Friday, July 30, 2010	24 FORBES ST	PARKWAY	10	41:00:00	10:41:00	0	MERZ	S50	4	WHI WHI	J415D	POLTOW	5	CODE 05 NO PLATES	Friday	July	2010
Friday, June 03, 2011	190 W VIEW ST	PARKWAY	9	51:00:00	9:51:00	99	TOYT		4	RED RED	644818145	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	191 CALLENDER ST	PARKWAY	9	41:00:00	9:41:00	3	FORD	WIN	4	WHI WHI	DPW	POLTOW	15	CD 15	Friday	June	2011
Friday, June 03, 2011	40 ARBUTUS ST	PARKWAY	9	33:00:00	9:33:00	99	STRN	SC1	4	BRN BRN	DPW	POLTOW	15	CD 15	Friday	June	2011
Friday, June 03, 2011	87 SOUTHERN AV	PARKWAY	9	2:00:00	9:02:00	5	CHRY		4	GRN GRN	644621880	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	108 SOUTHERN AV	PARKWAY	9	2:00:00	9:02:00	99	ISU		4	GRN GRN	644621880	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	15 BOYDEN ST	PARKWAY	9	2:00:00	9:02:00	95	MERZ		4	BLK BLK	644621880	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	24 WHITFIELD ST	PARKWAY	9	2:00:00	9:02:00	3	HOND		4	WHI WHI	644621880	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	07 BOYDEN ST	PARKWAY	9	2:00:00	9:02:00	2	FORD		4	BLK BLK	644621880	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	98 TALBOT AV	PARKWAY	10	35:00:00	10:35:00	96	MERC	MAR	4	GRY GRY	DPW	POLTOW	15	CD 15	Friday	June	2011
Friday, June 03, 2011	156 TALBOT AV	PARKWAY	10	13:00:00	10:13:00	3	VOLK	PAS	4	GRY GRY	DPW	POLTOW	15	CD 15	Friday	June	2011
Friday, April 16, 2010	30 STRATTON	PARKWAY T	8	17:00:00	8:17:00	93	SUBA	IMP		PUR	610268654	POLTOW	15	15	Friday	April	2010
Friday, April 16, 2010	29 STRATTON	PARKWAY T	8	17:00:00	8:17:00	99	MERC	COU		GRY	610268654	POLTOW			Friday	April	2010
Friday, April 02, 2010	86 AMES ST	PARKWAY TOWING	11	11:00:00	11:11:00	2	KIA			GRN GRN	STREET CLEANIN	POLICE	15	CODE 15 CANCELLED	Friday	April	2010
Friday, April 02, 2010	78 AMES ST	PARKWAY TOWING	11	11:00:00	11:11:00	98	CHEV			WHI WHI	STREET CLEANIN	POLICE	15	CODE 15	Friday	April	2010
Friday, April 08, 2011	90 AMES ST	PARKWAY TOWING	10	43:00:00	10:43:00	89	HOND	CIV	4	BLU	ST CLEANING	POLICE	15	CO 15 ATTD PLTS REG UNDER 89BB89	Friday	April	2011
Friday, April 08, 2011	73 STRATTON ST DO	PARKWAY TOWING	10	44:00:00	10:44:00	89	DOD	NEO	0	BLU GRN	ST CLEANING	POLICE	15	CO 15	Friday	April	2011
Friday, April 08, 2011	NR 90 AMES ST DO	PARKWAY TOWING	10	42:00:00	10:42:00	3	NISS	ALT	4	GRN	ST CLEANING	POLICE	15	CO 15	Friday	April	2011
Friday, August 06, 2010	16 IRMA ST DO	PARKWAY TOWING	9	39:00:00	9:39:00	97	HDA	ACC	4	GRN	627976510	POLICE	15	CO 15 ST CLEANING REV INS EXP 2000	Friday	August	2010
Friday, August 06, 2010	16 IRMA ST DO	PARKWAY TOWING	9	40:00:00	9:40:00	1	HDA	CRV	4	GRN	627976506	POLICE	15	CO 15 ST CLEANING	Friday	August	2010
Friday, August 06, 2010	18 AMES ST DO	PARKWAY TOWING	10	7:00:00	10:07:00	90	NISS	STA	4	TAN	627976764	POLICE	15	CO 15 ST CLEANING	Friday	August	2010
Friday, August 06, 2010	38 AMES ST DO	PARKWAY TOWING	10	6:00:00	10:06:00	99	HDA	ODE	4	GRN	627976753	POLICE	15	CO 15 ST CLEANING	Friday	August	2010
Friday, August 06, 2010	78 AMES ST DO	PARKWAY TOWING	10	5:00:00	10:05:00	1	FORD	MUS	5	YEL	627976731	POLICE	15	CO 15 ST CLEANING	Friday	August	2010
Friday, August 06, 2010	88 AMES ST DO	PARKWAY TOWING	10	5:00:00	10:05:00	9	CHEV	PU	4	WHI	627976720	POLICE	15	CO 15 ST CLEANING	Friday	August	2010
Friday, August 06, 2010	90 AMES ST DO	PARKWAY TOWING	10	4:00:00	10:04:00	98	CHEV	MAL	4	GRY	627976705	POLICE	15	CO 15 ST CLEANING	Friday	August	2010
Friday, April 22, 2011	12 ELMHURST ST	PARKWAY...360-9900	9	23:00:00	9:23:00	99	NISS	ALT	4	BRO BRO		POLICE	15	CODE 15/15	Friday	April	2011
Friday, April 22, 2011	32 ELMHURST ST	PARKWAY...360-9900	9	23:00:00	9:23:00	87	BUIC	CEN	4	BLU BLU		POLICE	15	CODE 15/15	Friday	April	2011
Friday, April 22, 2011	14 WHITFIELD ST	PARKWAY...360-9900	9	12:00:00	9:12:00	97	HOND	CIV	2	BLK BLK		POLICE	15	CODE 15/15	Friday	April	2011
Friday, April 22, 2011	12 WHITFIELD ST	PARKWAY...360-9900	9	12:00:00	9:12:00	9	KIA			BLK BLK		POLICE	15	CODE 15/15	Friday	April	2011
Friday, April 22, 2011	6 SOUTHERN AV	PARKWAY...360-9900	9	12:00:00	9:12:00	97	JEEP	CHE	4	RED RED		POLICE	15	CODE 15/15	Friday	April	2011
Friday, April 22, 2011	49 AMES ST	PARKWAY...360-9900	11	46:00:00	11:46:00	92	HOND	ACC	4	BLK BLK		POLICE	15	CODE 15	Friday	April	2011
Friday, April 22, 2011	192 WESTVIEW ST	PARKWAY...360-9900	11	46:00:00	11:46:00	2	MAZD		4	GRN GRN		POLICE	15	CODE 15	Friday	April	2011
Friday, April 22, 2011	111 AMES ST	PARKWAY...360-9900	11	27:00:00	11:27:00	3	DODG	NEO	4	GRY GRY		POLICE	15	CODE 15	Friday	April	2011
Friday, July 09, 2010	52 MONTEBELLO RD	PARKWAY...360-9900	13	42:00:00	13:42:00	4	HYUN	ELA	4	BLK BLK		POLICE	11	CODE 11	Friday	July	2010
Friday, July 23, 2010	1351 HYDE PARK AV	PARKWAY...360-9900	16	9:00:00	16:09:00	0	HOND	ACC	4	BLK BLK		POLICE	3	CODE 03	Friday	July	2010
Friday, August 27, 2010	AMERICAN LEGION/WALK HIIL	PARKWAYS	23	22:00:00	23:22:00	9	NISS		4	BLU BLU	L411	POLTOW	14	14	Friday	August	2010
Friday, April 08, 2011	108 MT VERNON ST	PATS	10	31:00:00	10:31:00	11	BMW		4	WHI WHI	DPW	PRIVAT	15	CODE 15 TEMP PLATE	Friday	April	2011
Friday, April 08, 2011	51 CHESTNUT ST	PATS	11	48:00:00	11:48:00	0	HOND		4	GRY GRY		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	66 MT VERNON ST	PATS	11	38:00:00	11:38:00	8	MINI	COO	4	WHT WHT		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	63 CHESTNUT HILL ST	PATS	10	54:00:00	10:54:00	7	SUBA	LGC	4	BLU BLU		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	50 MT VERNON ST	PATS	10	40:00:00	10:40:00	2	TOYT		4	BLK BLK		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	20 MT VERNON ST	PATS	10	40:00:00	10:40:00	8	SUBA		4	BLU BLU		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	24 MT VERNON ST	PATS	10	40:00:00	10:40:00	4	TOYT		4	GRY GRY		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	25 CHESTNUT ST	PATS	10	40:00:00	10:40:00	6	JEEP		4	BLU BLU		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	76 CHESTNUT ST	PATS	10	40:00:00	10:40:00	0	MERC		4	GRN GRN		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	25 CHESTNUT ST	PATS	10	40:00:00	10:40:00	7	SUBA		4	GRY GRY		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	76 CHESTNUT ST	PATS	10	40:00:00	10:40:00	2	VOLV		4	BLU BLU		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	32 MT VERNON ST	PATS	10	40:00:00	10:40:00	9	TOYT		4	BLU BLU		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	25 CHESTNUT ST	PATS	10	40:00:00	10:40:00	7	SUBA		4	GRY GRY		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	66 MT VERNON ST	PATS	10	32:00:00	10:32:00	95	SUBA		4	BLU BLU		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	76 MT VERNON ST	PATS	10	32:00:00	10:32:00	96	TOYT		4	GRN GRN		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	66 MT VERNON ST	PATS	10	32:00:00	10:32:00	10	SUBA		4	BLK BLK		POLTOW	15	15	Friday	April	2011
Friday, April 08, 2011	99 MT VERNON ST	PATS	10	18:00:00	10:18:00	2	VOLV		4	YEL YEL		POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	89 MT VERNON ST	PATS	9	30:00:00	9:30:00	7	DODG			BRO BRO		PRIVAT	15	CODE15	Friday	April	2011
Friday, April 15, 2011	25 WALNUT ST	PATS	9	1:00:00	9:01:00	3	JEEP	CHE	4	GRY	ST CLEANING	POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	25 WALNUT ST	PATS	9	1:00:00	9:01:00	9	MERZ	350	4	SIL	ST CLEANING	POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	87 MT VERNON ST	PATS	9	0:00:00	9:00:00	10	HOND			BLK BLK		PRIVAT	15	CODE15	Friday	April	2011
Friday, April 15, 2011	10 WILLOW ST	PATS	8	59:00:00	8:59:00	6	JEEP	CHE	4	BLU BLU	ST CLEANING	POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	87 MT VERNON ST	PATS	8	58:00:00	8:58:00	8	VOLV			SIL SIL		PRIVAT	15	CODE15	Friday	April	2011
Friday, April 15, 2011	76 MT VERNON ST	PATS	8	56:00:00	8:56:00	7	TOYT			SIL SIL		PRIVAT	15	CODE15	Friday	April	2011
Friday, April 15, 2011	59 MT VERNON ST	PATS	8	55:00:00	8:55:00	10	MERZ			BLU BLU		PRIVAT	15	CODE15	Friday	April	2011
Friday, April 15, 2011	47 MT VERNON ST	PATS	8	53:00:00	8:53:00	99	CHEV			WHT WHT		PRIVAT	15	CODE15	Friday	April	2011
Friday, April 15, 2011	864 BEACON ST	PATS	13	48:00:00	13:48:00	0	TOYT	CAM	4	WHI WHI	BU RENTALS	PRIVAT	14	CODE 14	Friday	April	2011
Friday, April 22, 2011	49 CHESTNUT ST	PATS	9	0:00:00	9:00:00	6	SUBA	IMP	4	BLU BLU	DPW	PRIVAT	15	15	Friday	April	2011
Friday, April 22, 2011	43 CHESTNUT ST	PATS	8	56:00:00	8:56:00	5	PORS	CAY	4	GRY GRY	DPW	PRIVAT	15	15	Friday	April	2011
Friday, April 22, 2011	25 CHESTNUT ST	PATS	8	54:00:00	8:54:00	6	LEX	GX4	4	GRY GRY	DPW	PRIVAT	15	15	Friday	April	2011
Friday, April 22, 2011	21 CHESTNUT ST	PATS	8	52:00:00	8:52:00	97	TOYT	COR	4	WHI WHI	DPW	PRIVAT	15	15	Friday	April	2011
Friday, April 22, 2011	46 MT VERNON ST	PATS	8	49:00:00	8:49:00	2	SAAB	95	4	GRY GRY	DPW	PRIVAT	15	15	Friday	April	2011
Friday, April 22, 2011	56 MT VERNON ST	PATS	8	46:00:00	8:46:00	9	HOND	CRV	5	BRO BRO	DPW	PRIVAT	15	15	Friday	April	2011
Friday, April 22, 2011	66 MT VERNON ST	PATS	8	44:00:00	8:44:00	4	NISS	ALT	4	GRY GRY	DPW	PRIVAT	15	15	Friday	April	2011
Friday, April 22, 2011	82 MT VERNON ST	PATS	8	41:00:00	8:41:00	7	JEEP	COM	4	BLK BLK	DPW	PRIVAT	15	15	Friday	April	2011
Friday, April 22, 2011	108 MT VERNON ST	PATS	8	39:00:00	8:39:00	6	JEEP	WRA	4	BLU BLU	DPW	PRIVAT	15	15	Friday	April	2011
Friday, April 30, 2010	575 COMMONWEALTH AV	PATS	3	9:00:00	3:09:00	95	TOYT	CAM	4	PUR PUR	BOSTON UNIVERS	PRIVAT	14	CODE 14	Friday	April	2010
Friday, April 30, 2010	338 MAIN ST	PATS	3	2:00:00	3:02:00	4	FORD	VAN	4	WHI WHI	MIS APT	PRIVAT	14	CODE 14	Friday	April	2010
Friday, April 30, 2010	73-750 COMM AVE	PATS	18	4:00:00	18:04:00	3	SUBA		4	GRY	BU PARKING	PRIVAT	14	14	Friday	April	2010
Friday, August 13, 2010	324 COMMONWEALTH AV	PATS	20	39:00:00	20:39:00	9	LNDR	SGH	4	WHT	ANGEL/MNGMNT	PRIV	14	CD-14	Friday	August	2010
Friday, August 13, 2010	25 BUICK ST	PATS	16	8:00:00	16:08:00	9	CHEV	COB	4	GRY	BU	PRIV	14	CD-14	Friday	August	2010
Friday, August 27, 2010	2 HAWTHORNE PLACE	PATS	14	38:00:00	14:38:00	1	VOLV			RED RED	CHARLES SECURI	PRIVAT	14	CD14	Friday	August	2010
Friday, December 03, 2010	855 COMMONWEALTH AV	PATS	18	8:00:00	18:08:00	3	INFI		4	BLK	BU PARKING LOT	PRIV	14	CD-14	Friday	December	2010
Friday, December 03, 2010	855 COMMONWEALTH AV	PATS	17	43:00:00	17:43:00	0	HOND	CIV	4	BLU	BU PARKING	PRIV	14	CD-14	Friday	December	2010
Friday, December 10, 2010	464 BEACON ST	PATS	16	40:00:00	16:40:00	8	HOND	ACC	4	GRY	BARBARA PETERS	PRIVAT	14	14	Friday	December	2010
Friday, December 17, 2010	780 BOYLSTON ST	PATS	15	34:00:00	15:34:00	4	BMW			GRN		PRIVAT	14	14	Friday	December	2010
Friday, February 04, 2011	72 BAY STATE RD	PATS	11	30:00:00	11:30:00	6	TOYT	HIG	4	BLU BLU	BU (STEPHANIE)	PRIV	14	CD 14	Friday	February	2011
Friday, February 11, 2011	744 COMMONWEALTH AV	PATS	20	50:00:00	20:50:00	10	HOND	CIV	4	BRO	BU PARKING	PRIV	14	CD-14	Friday	February	2011
Friday, February 18, 2011	286 BABCOCK ST	PATS	16	9:00:00	16:09:00	3	SUB	LEG	4	GRY	BU PARKING	PRIVAT	14	14	Friday	February	2011
Friday, February 18, 2011	2 HAWTHORNE PL	PATS	11	4:00:00	11:04:00	1	TOYT		4	GRY	BUILDING SECUR	PRIVAT	14	14	Friday	February	2011
Friday, February 25, 2011	64 CHARLESGATE E	PATS	9	2:00:00	9:02:00	98	TOYT		4	WHT	FINMORE CONDOS	PRIVAT	14	14	Friday	February	2011
Friday, February 25, 2011	808 COMMONWEALTH AV	PATS	10	47:00:00	10:47:00	5	SUBA		4	BLK	BU PARKING	PRIVAT	14	14	Friday	February	2011
Friday, January 07, 2011	67 BAYSTATE RD/ REAR	PATS	7	0:00:00	7:00:00	99	FORD		4	BRN BRN	BOSTON UNIVERS	POLTOW	14	14	Friday	January	2011
Friday, January 14, 2011	43 ALSTON ST	PATS	7	16:00:00	7:16:00	7	CADI		4	RED RED	BUNKER HILL	POLTOW	14	14	Friday	January	2011
Friday, January 28, 2011	17 AUSTIN ST	PATS	8	31:00:00	8:31:00	2	DODG	INT	4	MAR MAR	BUNKER HILL SE	PRIVAT	14	CODE 14	Friday	January	2011
Friday, January 28, 2011	46 MT 4TH ST	PATS	18	58:00:00	18:58:00	4	ACUR	TL	4	GRY	BU PARKING	PRIVAT	14	14	Friday	January	2011
Friday, January 28, 2011	512 BEACON ST	PATS	13	25:00:00	13:25:00	10	MERZ	ML3	4	GRY GRY	BU PARKING	PRIVAT	14	CODE 14	Friday	January	2011
Friday, July 02, 2010	750 GALLIVAN BLVD	PATS	21	41:00:00	21:41:00	2	NISS		4	WHT	BU PARKING	PRIVAT	14	14	Friday	July	2010
Friday, July 09, 2010	575 COMMONWEALTH AV	PATS	16	6:00:00	16:06:00	97	TOYT	COR	4	BRO	NIDA PARKING	PRIV	14	CD-14	Friday	July	2010
Friday, July 16, 2010	600 COMM AVE	PATS	17	1:00:00	17:01:00	10	JET		4	GRY	NETTIAT SEC	PRIVAT	14	14	Friday	July	2010
Friday, July 16, 2010	855 COMMONWEALTH AV	PATS	12	43:00:00	12:43:00	96	SUBA	LEG	4	WHT WHT	BU	PRIVAT	14	14	Friday	July	2010
Friday, July 23, 2010	1 BLACKFAN STREET	PATS	16	57:00:00	16:57:00	6	SUBA	LEG	4	BLU BLU	HARVARD P0LICE	PRIVAT	14	CODE 14/ATTACHED PLATES	Friday	July	2010
Friday, July 23, 2010	5 ALSTON ST	PATS	7	54:00:00	7:54:00	3	STRN	LW2	4	BLU BLU	BUNKER HILL SE	POLTOW	14	14	Friday	July	2010
Friday, July 23, 2010	10 EMERSON PLACE	PATS	17	52:00:00	17:52:00	5	TOYO	TC	2	BLU BLU	WEBSTER SECURI	PRIVAT	14	CODE 14	Friday	July	2010
Friday, July 30, 2010	4 BLACKFAN CR	PATS	10	52:00:00	10:52:00	97	SAA	900		GRY GRY	HARVARD POLICE	PRIV	14	CD 14	Friday	July	2010
Friday, June 03, 2011	66 BRANCH ST	PATS	8	52:00:00	8:52:00	97	TOYT	AVA	4	GRN GRN	DPW	PRIVAT	15	CODE 15	Friday	June	2011
Friday, June 03, 2011	66 BRANCH ST	PATS	8	52:00:00	8:52:00	97	TOYT	AVA	4	GRN GRN	DPW	PRIVAT	15	CODE 15	Friday	June	2011
Friday, June 03, 2011	58 CHESTNUT ST	PATS	8	49:00:00	8:49:00	5	PORS	CAY	4	GRY GRY	DPW	PRIVAT	15	CODE 15	Friday	June	2011
Friday, June 03, 2011	13 WALNUT ST	PATS	8	46:00:00	8:46:00	3	CHEV	TRA	4	BLK BLK	DPW	PRIVAT	15	CODE 15	Friday	June	2011
Friday, June 03, 2011	109 MT VERNON ST	PATS	8	34:00:00	8:34:00	1	AUDI		4	BLK BLK	644676502	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	91 MT VERNON ST	PATS	8	30:00:00	8:30:00	99	AUDI		4	BLK BLK	644676491	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	91 MT VERNON ST	PATS	8	30:00:00	8:30:00	4	BMW		4	GRY GRY	644676491	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	45 MT VERNON ST	PATS	8	20:00:00	8:20:00	98	CHEV		4	BLU BLU	644676443	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	89 MT VERNON ST	PATS	8	20:00:00	8:20:00	11	TOYT		4	WHI WHI	644676443	DPW	15	15	Friday	June	2011
Friday, June 03, 2011	89 MT VERNON ST	PATS	8	20:00:00	8:20:00	99	TOYT		4	GRY GRY	644676443	DPW	15	15	Friday	June	2011
Friday, April 15, 2011	107 MT VERNON B HILL	PATS TOWING	8	58:00:00	8:58:00	1	BMW	330	4	GRY	ST CLEANING	POLICE	15	CO 15	Friday	April	2011
Friday, April 15, 2011	91 MT VERNON B HILL	PATS TOWING	8	57:00:00	8:57:00	7	ACUR	RDX	4	SIL	ST CLEANING	POLICE	15	CO 15	Friday	April	2011
Friday, February 11, 2011	150 APPLETON ST	PATS TOWING	0	27:00:00	0:27:00	11	NISS	SEN	4	GRY GRY		PRIVAT	14	14	Friday	February	2011
Friday, April 22, 2011	20 MT VERNON ST	PATS....776-5810	8	56:00:00	8:56:00	95	VOLK	JET	4	WHI WHI		POLTOW	15	CODE 15/15	Friday	April	2011
Friday, April 22, 2011	46 MT VERNON ST	PATS....776-5810	8	56:00:00	8:56:00	3	FORD	PU	4	GRY GRY		POLTOW	15	CODE 15/15	Friday	April	2011
Friday, April 22, 2011	46 MT VERNON ST	PATS....776-5810	8	56:00:00	8:56:00	5	CHEV	MAL	4	WHI WHI		POLTOW	15	CODE 15/15	Friday	April	2011
Friday, April 22, 2011	46 MT VERNON ST	PATS....776-5810	8	56:00:00	8:56:00	99	SAA	95	4	BLK BLK		POLTOW	15	CODE 15/15	Friday	April	2011
Friday, April 22, 2011	20 MT VERNON ST	PATS....776-5810	8	56:00:00	8:56:00	2	SUBA	LEG	4	BLU BLU		POLTOW	15	CODE 15/15	Friday	April	2011
Friday, April 15, 2011	72 CHESTNUT ST	PATS...776-5810	9	51:00:00	9:51:00	8	BMW	X5	5	BLK BLK		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	32 CHESTNUT ST	PATS...776-5810	9	51:00:00	9:51:00	6	JEEP	GRA	4	BLU BLU		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	76 CHESTNUT ST	PATS...776-5810	9	51:00:00	9:51:00	9	TOYT	PRI	5	GRY GRY		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	38 CHESTNUT ST	PATS...776-5810	9	51:00:00	9:51:00	1	SAA	93	4	GRN GRN		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	16 CHESTNUT ST	PATS...776-5810	9	42:00:00	9:42:00	1	NISS	ALT	4	BLU BLU		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	1 WALNUT ST	PATS...776-5810	9	42:00:00	9:42:00	11	HOND	CRV	5	BLK BLK		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	13 WALNUT ST	PATS...776-5810	9	35:00:00	9:35:00	5	MERZ	500	2	GRY GRY		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	25 WALNUT ST	PATS...776-5810	9	35:00:00	9:35:00	8	MINI	COO	2	WHT WHT		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	25 WALNUT ST	PATS...776-5810	9	35:00:00	9:35:00	2	BMW	525	4	BLU BLU		POLICE	15	CODE 15	Friday	April	2011
Friday, February 11, 2011	575 COMMONWEALTH AV	PATS...776-5810	11	31:00:00	11:31:00	2	GMC	PU	2	BLK BLK		PRIVAT	14	CODE 14	Friday	February	2011
Friday, February 11, 2011	6 WHITTIER ST	PATS...776-5810	10	45:00:00	10:45:00	4	FORD	EXP	2	GRY GRY		PRIVAT	14	CODE 14	Friday	February	2011
Friday, April 23, 2010	4185 WASHINGTON ST	PERCISION	9	56:00:00	9:56:00	98	TOYT		4	BRO BRO	ADVANCE AUTO	PRIVAT	14	14	Friday	April	2010
Friday, April 23, 2010	677 CENTRE ST	PERCISION	14	37:00:00	14:37:00	7	NISS		4	BLU BLU	BOA	PRIVAT	14	14	Friday	April	2010
Friday, April 23, 2010	677 CENTRE ST	PERCISION	14	2:00:00	14:02:00	6	HYUN			GRY	BOA	PRIVAT	14	14	Friday	April	2010
Friday, January 21, 2011	212 SOUTH ST	PERCISION	5	32:00:00	5:32:00	1	FORD		4	BLU BLU		POLTOW	12	12/SNOW REMOVAL	Friday	January	2011
Friday, July 09, 2010	135 MARKET ST	PERFECTION	3	55:00:00	3:55:00	99	VOLK	PAS	4	BLU BLU	LENNY	PRITOW	14	CODE#14	Friday	July	2010
Friday, January 21, 2011	00 DORCHESTER AV	PETER	9	31:00:00	9:31:00	96	CHEV	IMP	4	BLK BLK	H431D	POLTOW	12	12	Friday	January	2011
Friday, January 21, 2011	374 ASHMONT ST	PETER	9	31:00:00	9:31:00	97	TOYT	TER	4	GRN GRN	H202D	POLTOW	12	12	Friday	January	2011
Friday, January 21, 2011	1749 DORCHESTER AVE	PETER	9	31:00:00	9:31:00	4	INFI	I35	4	GRY GRY	H431D	POLTOW	12	12	Friday	January	2011
Friday, January 21, 2011	200 WEST SECOND ST	PETER	8	26:00:00	8:26:00	4	JEEP	LIB	4	GRY GRY	F421	POLTOW	12	12	Friday	January	2011
Friday, January 21, 2011	342 ASHMONT ST	PETER	8	2:00:00	8:02:00	3	NISS	MUR	4	GRY GRY	H202	POLTOW	12	12	Friday	January	2011
Friday, July 16, 2010	BOWDOIN/HAMILTON	PETER	20	6:00:00	20:06:00	0	TOYT		4	BRO		H697F	5	CODE 05	Friday	July	2010
Friday, August 06, 2010	E 4TH/N	PETER TOW	18	56:00:00	18:56:00	97	CHRY		4	WHI		F431F	11	CODE 11	Friday	August	2010
Friday, April 01, 2011	165 I ST	PETERS	13	55:00:00	13:55:00	97	TOYT			GRN		F424	5	05--ILLGLY PRKD	Friday	April	2011
Friday, April 02, 2010	1602 DORCHESTER AV	PETERS	1	14:00:00	1:14:00	93	MAZD	MX3	2	BLK BLK	JOHN KNEADHAM	PRITOW	14	CODE#14	Friday	April	2010
Friday, April 02, 2010	1602 DORCHESTER AV	PETERS	1	14:00:00	1:14:00	93	MAZD	MX3	2	BLK BLK	JOHN KNEADHAM	PRITOW	14	CODE#14	Friday	April	2010
Friday, April 02, 2010	WASH/ ELDON ST	PETERS	14	28:00:00	14:28:00	6	HYUN	ELA	4	GRY		POLICE	5	5	Friday	April	2010
Friday, April 08, 2011	1474 DORCHESTER AVE	PETERS	1	3:00:00	1:03:00	95	BUIC	REG	2	RED RED		POLTOW	3	CODE 03	Friday	April	2011
